transaction_id,date,quarter,year,community,tier,property_type,bedrooms,area_sqft,price_aed,price_per_sqft,transaction_type,gross_roi_pct,annual_rent_est_aed
DLD-118274,2024-08-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1414000,2356.67,Ready,6.26,89000.0
DLD-118275,2024-09-17,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1447000,1929.33,Off-Plan,6.44,93000.0
DLD-118276,2024-07-05,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3474000,1930.0,Off-Plan,6.92,241000.0
DLD-118277,2024-09-21,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2865000,2046.43,Ready,6.31,181000.0
DLD-118278,2024-08-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2732000,1951.43,Off-Plan,6.29,172000.0
DLD-118279,2024-08-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1387000,2311.67,Off-Plan,6.55,91000.0
DLD-118280,2024-09-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2395000,2177.27,Off-Plan,6.53,157000.0
DLD-118281,2024-09-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1294000,1725.33,Off-Plan,6.36,82000.0
DLD-118282,2024-07-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1608000,2144.0,Off-Plan,6.42,103000.0
DLD-118283,2024-09-04,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1400,2827000,2019.29,Off-Plan,5.98,169000.0
DLD-118284,2024-07-08,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3024000,1890.0,Off-Plan,7.02,212000.0
DLD-118285,2024-07-17,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,892000,1982.22,Ready,6.48,58000.0
DLD-118286,2024-09-02,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,8156000,2039.0,Off-Plan,5.93,484000.0
DLD-118287,2024-07-09,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1250000,2083.33,Off-Plan,6.08,76000.0
DLD-118288,2024-07-09,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,5000,10293000,2058.6,Off-Plan,5.86,603000.0
DLD-118289,2024-07-18,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,8177000,2044.25,Off-Plan,6.53,534000.0
DLD-118290,2024-07-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,884000,1964.44,Ready,6.82,60000.0
DLD-118291,2024-07-14,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2974000,2124.29,Ready,6.37,189000.0
DLD-118292,2024-09-05,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2293000,2084.55,Off-Plan,6.18,142000.0
DLD-118293,2024-07-21,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1400,2594000,1852.86,Ready,6.93,180000.0
DLD-118294,2024-07-31,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,1998000,1816.36,Ready,5.98,120000.0
DLD-118295,2024-07-12,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1476000,1968.0,Off-Plan,6.46,95000.0
DLD-118296,2024-08-16,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,1045000,2322.22,Off-Plan,6.1,64000.0
DLD-118297,2024-08-15,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1634000,2178.67,Ready,6.38,104000.0
DLD-118298,2024-08-13,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1310000,2183.33,Off-Plan,6.2,81000.0
DLD-118299,2024-07-11,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3584000,2240.0,Ready,6.78,243000.0
DLD-118300,2024-08-22,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1199000,1998.33,Ready,6.4,77000.0
DLD-118301,2024-08-13,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1476000,1968.0,Off-Plan,5.76,85000.0
DLD-118302,2024-07-09,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1280000,2133.33,Ready,5.87,75000.0
DLD-118303,2024-09-02,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1639000,2185.33,Ready,6.86,112000.0
DLD-118304,2024-08-21,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,7137000,2039.14,Ready,6.54,467000.0
DLD-118305,2024-09-08,Q3 2024,2024,Al Barsha,Mid-Market,Villa,3,2000,3897000,1948.5,Ready,6.03,235000.0
DLD-118306,2024-07-08,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2790000,1992.86,Ready,6.36,177000.0
DLD-118307,2024-09-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1681000,1867.78,Ready,6.51,109000.0
DLD-118308,2024-08-23,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1800,3944000,2191.11,Off-Plan,6.01,237000.0
DLD-118309,2024-09-21,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1780000,1977.78,Ready,6.98,124000.0
DLD-118310,2024-08-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3580000,1988.89,Ready,6.3,226000.0
DLD-118311,2024-09-27,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,3938000,1969.0,Off-Plan,6.5,256000.0
DLD-118312,2024-07-20,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,3992000,1596.8,Off-Plan,7.04,281000.0
DLD-118313,2024-09-09,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2636000,2396.36,Off-Plan,6.54,172000.0
DLD-118314,2024-07-12,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3342000,2088.75,Ready,6.58,220000.0
DLD-118315,2024-07-27,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1543000,2057.33,Off-Plan,6.42,99000.0
DLD-118316,2024-08-27,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1793000,1992.22,Off-Plan,7.09,127000.0
DLD-118317,2024-07-21,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,873000,1940.0,Ready,6.69,58000.0
DLD-118318,2024-07-15,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,4525000,1810.0,Off-Plan,5.76,261000.0
DLD-118319,2024-08-03,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1422000,1896.0,Off-Plan,6.45,92000.0
DLD-118320,2024-07-30,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1522000,2029.33,Ready,6.54,99000.0
DLD-118321,2024-07-31,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,5622000,1874.0,Off-Plan,6.72,378000.0
DLD-118322,2024-07-08,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1727000,1918.89,Ready,6.44,111000.0
DLD-118323,2024-09-21,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,4,2200,4501000,2045.91,Off-Plan,6.08,274000.0
DLD-118324,2024-09-26,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,6814000,1946.86,Off-Plan,6.42,437000.0
DLD-118325,2024-09-10,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1502000,2002.67,Off-Plan,6.55,98000.0
DLD-118326,2024-07-04,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1526000,1695.56,Ready,5.93,90000.0
DLD-118327,2024-07-07,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1258000,1677.33,Ready,6.51,82000.0
DLD-118328,2024-09-21,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,7512000,2146.29,Off-Plan,6.25,470000.0
DLD-118329,2024-09-28,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,3714000,1857.0,Ready,6.42,239000.0
DLD-118330,2024-07-29,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1627000,2169.33,Off-Plan,6.29,102000.0
DLD-118331,2024-08-31,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,7327000,1831.75,Ready,6.75,494000.0
DLD-118332,2024-07-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1837000,2041.11,Off-Plan,6.24,115000.0
DLD-118333,2024-07-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,880000,1955.56,Off-Plan,5.7,50000.0
DLD-118334,2024-07-29,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,4849000,1939.6,Off-Plan,6.57,318000.0
DLD-118335,2024-07-30,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1730000,1922.22,Off-Plan,6.16,107000.0
DLD-118336,2024-07-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1261000,2101.67,Off-Plan,6.53,82000.0
DLD-118337,2024-07-18,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1769000,1965.56,Ready,5.89,104000.0
DLD-118338,2024-09-03,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1412000,1882.67,Off-Plan,6.32,89000.0
DLD-118339,2024-08-10,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1449000,1932.0,Off-Plan,6.71,97000.0
DLD-118340,2024-08-11,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,5877000,1959.0,Off-Plan,6.33,372000.0
DLD-118341,2024-08-19,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1176000,1960.0,Ready,5.91,70000.0
DLD-118342,2024-09-20,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,2750000,1375.0,Ready,5.93,163000.0
DLD-118343,2024-09-24,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1897000,2107.78,Off-Plan,5.42,103000.0
DLD-118344,2024-08-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2164000,1967.27,Off-Plan,6.46,140000.0
DLD-118345,2024-07-03,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1781000,1978.89,Off-Plan,6.99,124000.0
DLD-118346,2024-09-04,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,5964000,2385.6,Ready,6.21,370000.0
DLD-118347,2024-08-07,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,5210000,2084.0,Off-Plan,5.95,310000.0
DLD-118348,2024-09-02,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,4592000,1836.8,Ready,6.35,292000.0
DLD-118349,2024-07-04,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3104000,1940.0,Off-Plan,6.28,195000.0
DLD-118350,2024-09-24,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1826000,2028.89,Off-Plan,6.47,118000.0
DLD-118351,2024-09-28,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,3057000,2183.57,Ready,6.1,186000.0
DLD-118352,2024-08-23,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2501000,2273.64,Off-Plan,6.95,174000.0
DLD-118353,2024-09-09,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1329000,2215.0,Off-Plan,6.57,87000.0
DLD-118354,2024-07-09,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1400,2927000,2090.71,Ready,5.6,164000.0
DLD-118355,2024-07-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1808000,2008.89,Ready,6.74,122000.0
DLD-118356,2024-07-26,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2741000,1957.86,Ready,6.96,191000.0
DLD-118357,2024-09-14,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3876000,2153.33,Off-Plan,6.3,244000.0
DLD-118358,2024-07-05,Q3 2024,2024,Al Barsha,Mid-Market,Villa,3,2000,4166000,2083.0,Off-Plan,6.22,259000.0
DLD-118359,2024-07-27,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,4,2200,3970000,1804.55,Ready,6.63,263000.0
DLD-118360,2024-07-30,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,6867000,1962.0,Off-Plan,6.96,478000.0
DLD-118361,2024-09-13,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1499000,1998.67,Ready,6.02,90000.0
DLD-118362,2024-09-01,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1684000,2245.33,Off-Plan,5.67,95000.0
DLD-118363,2024-07-01,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2191000,1991.82,Off-Plan,6.1,134000.0
DLD-118364,2024-08-14,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3889000,2160.56,Off-Plan,6.43,250000.0
DLD-118365,2024-09-28,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1008000,1680.0,Ready,6.31,64000.0
DLD-118366,2024-07-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1486000,1981.33,Off-Plan,6.41,95000.0
DLD-118367,2024-09-13,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,6324000,1806.86,Off-Plan,6.17,390000.0
DLD-118368,2024-08-17,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1759000,1954.44,Off-Plan,6.21,109000.0
DLD-118369,2024-09-04,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2628000,1877.14,Off-Plan,6.33,166000.0
DLD-118370,2024-07-22,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3284000,1824.44,Ready,6.09,200000.0
DLD-118371,2024-08-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1087000,1811.67,Ready,6.23,68000.0
DLD-118372,2024-07-28,Q3 2024,2024,Al Barsha,Mid-Market,Villa,3,2000,3823000,1911.5,Off-Plan,6.08,233000.0
DLD-118373,2024-07-20,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1520000,2026.67,Off-Plan,6.12,93000.0
DLD-118374,2024-09-07,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1081000,1801.67,Off-Plan,6.4,69000.0
DLD-118375,2024-07-01,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1835000,2038.89,Ready,6.26,115000.0
DLD-118376,2024-09-19,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1514000,2018.67,Off-Plan,6.25,95000.0
DLD-118377,2024-09-18,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2255000,2050.0,Ready,6.2,140000.0
DLD-118378,2024-08-06,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,7983000,1995.75,Off-Plan,5.82,464000.0
DLD-118379,2024-08-04,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1569000,1743.33,Ready,6.58,103000.0
DLD-118380,2024-09-10,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1600000,2133.33,Off-Plan,6.53,104000.0
DLD-118381,2024-08-17,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2367000,2151.82,Off-Plan,7.13,169000.0
DLD-118382,2024-09-04,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1651000,2201.33,Off-Plan,6.68,110000.0
DLD-118383,2024-08-19,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1839000,2043.33,Ready,6.32,116000.0
DLD-118384,2024-07-21,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1440000,1920.0,Ready,6.83,98000.0
DLD-118385,2024-07-26,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,4039000,2019.5,Off-Plan,6.56,265000.0
DLD-118386,2024-09-16,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1734000,1926.67,Ready,6.27,109000.0
DLD-118387,2024-08-02,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1487000,1982.67,Off-Plan,5.72,85000.0
DLD-118388,2024-08-12,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2838000,2027.14,Off-Plan,6.64,189000.0
DLD-118389,2024-07-26,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1494000,1992.0,Off-Plan,5.5,82000.0
DLD-118390,2024-08-11,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,0,450,951000,2113.33,Ready,6.5,62000.0
DLD-118391,2024-08-03,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1300000,2166.67,Ready,6.66,87000.0
DLD-118392,2024-08-20,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1400,2908000,2077.14,Off-Plan,6.56,191000.0
DLD-118393,2024-07-16,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1252000,1669.33,Ready,6.22,78000.0
DLD-118394,2024-09-22,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,6485000,1852.86,Off-Plan,5.94,385000.0
DLD-118395,2024-08-06,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1725000,1916.67,Off-Plan,7.06,122000.0
DLD-118396,2024-08-27,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1486000,1651.11,Off-Plan,6.81,101000.0
DLD-118397,2024-07-04,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3075000,1921.88,Ready,6.53,201000.0
DLD-118398,2024-08-27,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1800,3669000,2038.33,Off-Plan,6.53,240000.0
DLD-118399,2024-09-16,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3974000,2207.78,Ready,6.34,252000.0
DLD-118400,2024-09-22,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1880000,2088.89,Ready,6.2,117000.0
DLD-118401,2024-09-24,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,1929000,1753.64,Ready,6.95,134000.0
DLD-118402,2024-09-04,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2795000,1996.43,Ready,6.83,191000.0
DLD-118403,2024-08-21,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1682000,1868.89,Ready,5.91,99000.0
DLD-118404,2024-07-27,Q3 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1315000,1753.33,Off-Plan,6.62,87000.0
DLD-118405,2024-07-24,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,4966000,1986.4,Off-Plan,6.21,308000.0
DLD-118406,2024-07-15,Q3 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,3915000,1957.5,Ready,6.29,246000.0
DLD-118407,2024-07-06,Q3 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,5764000,2305.6,Off-Plan,6.5,375000.0
DLD-118408,2024-11-19,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,3,1800,3934000,2185.56,Ready,6.85,270000.0
DLD-118409,2024-10-14,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,4,2200,4554000,2070.0,Off-Plan,6.12,279000.0
DLD-118410,2024-10-27,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,5000,11156000,2231.2,Off-Plan,6.18,689000.0
DLD-118411,2024-10-26,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2233000,2030.0,Ready,6.24,139000.0
DLD-118412,2024-12-12,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,8264000,2066.0,Off-Plan,6.69,553000.0
DLD-118413,2024-11-08,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,5950000,1983.33,Off-Plan,6.98,415000.0
DLD-118414,2024-12-28,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,4350000,2175.0,Off-Plan,6.65,289000.0
DLD-118415,2024-12-26,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,5825000,2330.0,Ready,6.3,367000.0
DLD-118416,2024-10-28,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,4,2200,4242000,1928.18,Ready,6.48,275000.0
DLD-118417,2024-12-15,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1804000,2004.44,Off-Plan,6.21,112000.0
DLD-118418,2024-11-08,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1874000,2082.22,Off-Plan,7.06,132000.0
DLD-118419,2024-11-16,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1877000,2085.56,Ready,7.33,138000.0
DLD-118420,2024-11-29,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,5043000,2017.2,Off-Plan,6.67,336000.0
DLD-118421,2024-10-07,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,6502000,2167.33,Off-Plan,6.13,399000.0
DLD-118422,2024-12-22,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1100000,1833.33,Off-Plan,6.6,73000.0
DLD-118423,2024-12-20,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1525000,2033.33,Off-Plan,6.92,105000.0
DLD-118424,2024-10-30,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1557000,2076.0,Ready,6.49,101000.0
DLD-118425,2024-12-12,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1207000,2011.67,Off-Plan,6.27,76000.0
DLD-118426,2024-11-02,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1800,3705000,2058.33,Off-Plan,6.77,251000.0
DLD-118427,2024-10-28,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1514000,2018.67,Off-Plan,6.24,95000.0
DLD-118428,2024-12-05,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1706000,1895.56,Ready,6.49,111000.0
DLD-118429,2024-10-04,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3882000,2426.25,Ready,6.48,252000.0
DLD-118430,2024-11-09,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1579000,2105.33,Off-Plan,6.41,101000.0
DLD-118431,2024-10-02,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,4,2500,4430000,1772.0,Off-Plan,6.25,277000.0
DLD-118432,2024-10-28,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2018000,1834.55,Ready,6.05,122000.0
DLD-118433,2024-10-24,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1399000,1554.44,Off-Plan,6.11,85000.0
DLD-118434,2024-11-12,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,4,2200,4508000,2049.09,Off-Plan,5.58,252000.0
DLD-118435,2024-10-27,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,2500,6004000,2401.6,Off-Plan,6.93,416000.0
DLD-118436,2024-12-03,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1656000,1840.0,Off-Plan,6.47,107000.0
DLD-118437,2024-11-19,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1638000,1820.0,Off-Plan,6.73,110000.0
DLD-118438,2024-11-11,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,7936000,2267.43,Ready,6.92,549000.0
DLD-118439,2024-11-28,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1500000,2000.0,Off-Plan,6.31,95000.0
DLD-118440,2024-11-20,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2264000,2058.18,Off-Plan,6.18,140000.0
DLD-118441,2024-12-17,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1466000,1954.67,Off-Plan,6.54,96000.0
DLD-118442,2024-10-22,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,3,1400,2949000,2106.43,Off-Plan,5.99,177000.0
DLD-118443,2024-12-02,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,5331000,1777.0,Off-Plan,5.83,311000.0
DLD-118444,2024-12-01,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,6809000,1702.25,Ready,6.75,459000.0
DLD-118445,2024-12-11,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1268000,2113.33,Ready,5.95,75000.0
DLD-118446,2024-12-16,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,1967000,1788.18,Ready,6.41,126000.0
DLD-118447,2024-11-06,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1400,2902000,2072.86,Off-Plan,5.93,172000.0
DLD-118448,2024-12-25,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1522000,2029.33,Ready,6.73,102000.0
DLD-118449,2024-11-01,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1661000,2214.67,Off-Plan,6.34,105000.0
DLD-118450,2024-10-10,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2341000,2128.18,Off-Plan,6.08,142000.0
DLD-118451,2024-12-18,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3000,6087000,2029.0,Ready,6.16,375000.0
DLD-118452,2024-10-14,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2095000,1904.55,Ready,6.31,132000.0
DLD-118453,2024-10-01,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2271000,2064.55,Ready,6.15,140000.0
DLD-118454,2024-10-04,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3204000,2002.5,Off-Plan,6.23,200000.0
DLD-118455,2024-12-19,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1703000,1892.22,Off-Plan,6.21,106000.0
DLD-118456,2024-10-07,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,4000,7346000,1836.5,Ready,6.88,506000.0
DLD-118457,2024-10-02,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,1909000,1735.45,Ready,6.35,121000.0
DLD-118458,2024-11-05,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1663000,1847.78,Ready,6.92,115000.0
DLD-118459,2024-10-01,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,4,2200,4220000,1918.18,Ready,6.24,263000.0
DLD-118460,2024-11-08,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,900,1546000,1717.78,Off-Plan,6.26,97000.0
DLD-118461,2024-11-26,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,2000,4247000,2123.5,Ready,6.1,259000.0
DLD-118462,2024-11-18,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,750,1423000,1897.33,Off-Plan,7.17,102000.0
DLD-118463,2024-12-12,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,5000,8855000,1771.0,Ready,5.8,514000.0
DLD-118464,2024-10-21,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,1973000,1793.64,Off-Plan,5.83,115000.0
DLD-118465,2024-10-13,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,2,1100,2222000,2020.0,Off-Plan,6.7,149000.0
DLD-118466,2024-10-07,Q4 2024,2024,Al Barsha,Mid-Market,Apartment,1,600,1219000,2031.67,Ready,6.81,83000.0
DLD-118467,2024-11-17,Q4 2024,2024,Al Barsha,Mid-Market,Villa,4,3500,5962000,1703.43,Off-Plan,6.14,366000.0
DLD-118468,2024-10-28,Q4 2024,2024,Al Barsha,Mid-Market,Townhouse,3,1600,3206000,2003.75,Off-Plan,6.03,193000.0
